,acousticness,album_id,album_name,album_popularity,analysis_url,artist,artist_followers,artist_id,artist_popularity,danceability,duration,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,n_markets,record_label,release_date,speechiness,tempo,time_signature,track_id,track_name,track_popularity,valence,weeks
5863,0.229,0n4AyLQhgR4uEypHuyUEHp,Good Company,60.0,https://api.spotify.com/v1/audio-analysis/3tIeHqyGn7UFnGIc87aUKI,The Dead South,154626.0,3HR1xtIsUefdFnkI1XHgeA,60.0,0.479,223866.0,223867.0,0.691,0.0,2.17e-05,9.0,0.0972,-7.126,1.0,78.0,Six Shooter Records Inc.,2018-05-25,0.0399,152.163,4.0,3tIeHqyGn7UFnGIc87aUKI,Travellin' Man,42.0,0.83,0.0
5864,0.579,0n4AyLQhgR4uEypHuyUEHp,Good Company,60.0,https://api.spotify.com/v1/audio-analysis/6a6SHtQrsfzEhp7siarZkD,The Dead South,154626.0,3HR1xtIsUefdFnkI1XHgeA,60.0,0.441,185520.0,185520.0,0.739,0.0,0.000174,2.0,0.125,-7.991,1.0,78.0,Six Shooter Records Inc.,2018-05-25,0.0445,133.977,4.0,6a6SHtQrsfzEhp7siarZkD,Honey You,45.0,0.576,0.0
5865,0.541,0n4AyLQhgR4uEypHuyUEHp,Good Company,60.0,https://api.spotify.com/v1/audio-analysis/5AKYYfyacCiI5aoxtCfC0n,The Dead South,154626.0,3HR1xtIsUefdFnkI1XHgeA,60.0,0.453,316666.0,316667.0,0.422,0.0,0.0127,9.0,0.0562,-8.672,0.0,78.0,Six Shooter Records Inc.,2018-05-25,0.0285,125.355,4.0,5AKYYfyacCiI5aoxtCfC0n,Ballad for Janoski,39.0,0.427,0.0
5866,0.561,0n4AyLQhgR4uEypHuyUEHp,Good Company,60.0,https://api.spotify.com/v1/audio-analysis/2SKYkrMqtF27L7mfA06HQI,The Dead South,154626.0,3HR1xtIsUefdFnkI1XHgeA,60.0,0.567,201506.0,201507.0,0.401,0.0,0.00172,4.0,0.0919,-9.531,0.0,78.0,Six Shooter Records Inc.,2018-05-25,0.1,99.418,4.0,2SKYkrMqtF27L7mfA06HQI,Down That Road,38.0,0.307,0.0
5867,0.562,0n4AyLQhgR4uEypHuyUEHp,Good Company,60.0,https://api.spotify.com/v1/audio-analysis/5EGClwrMdymNLShEXcMuS2,The Dead South,154626.0,3HR1xtIsUefdFnkI1XHgeA,60.0,0.657,160200.0,160200.0,0.63,0.0,0.000175,2.0,0.11,-10.776,1.0,78.0,Six Shooter Records Inc.,2018-05-25,0.0389,148.849,4.0,5EGClwrMdymNLShEXcMuS2,The Dead South,44.0,0.955,0.0
5868,0.337,0n4AyLQhgR4uEypHuyUEHp,Good Company,60.0,https://api.spotify.com/v1/audio-analysis/1DthhM8EiIn6xuMbkJFmFo,The Dead South,154626.0,3HR1xtIsUefdFnkI1XHgeA,60.0,0.576,234880.0,234880.0,0.627,0.0,0.0411,9.0,0.166,-6.682,0.0,78.0,Six Shooter Records Inc.,2018-05-25,0.0341,134.1,4.0,1DthhM8EiIn6xuMbkJFmFo,That Bastard Son,46.0,0.717,0.0
5869,0.255,0n4AyLQhgR4uEypHuyUEHp,Good Company,60.0,https://api.spotify.com/v1/audio-analysis/4DvEFtPwLAOHn8zkkwwRbW,The Dead South,154626.0,3HR1xtIsUefdFnkI1XHgeA,60.0,0.566,301786.0,301787.0,0.678,0.0,0.00228,4.0,0.108,-7.964,0.0,78.0,Six Shooter Records Inc.,2018-05-25,0.0289,128.312,4.0,4DvEFtPwLAOHn8zkkwwRbW,Deep When the River's High,38.0,0.262,0.0
5870,0.203,0n4AyLQhgR4uEypHuyUEHp,Good Company,60.0,https://api.spotify.com/v1/audio-analysis/2rjI30TiIKUthWKJpMljSB,The Dead South,154626.0,3HR1xtIsUefdFnkI1XHgeA,60.0,0.388,372200.0,372200.0,0.425,0.0,4.27e-05,2.0,0.106,-8.577,0.0,78.0,Six Shooter Records Inc.,2018-05-25,0.0302,139.522,4.0,2rjI30TiIKUthWKJpMljSB,Into the Valley,38.0,0.252,0.0
5871,0.205,0n4AyLQhgR4uEypHuyUEHp,Good Company,60.0,https://api.spotify.com/v1/audio-analysis/1udNc7oRKsxtPH5z1J0e3P,The Dead South,154626.0,3HR1xtIsUefdFnkI1XHgeA,60.0,0.532,200346.0,200347.0,0.628,0.0,0.00012,2.0,0.115,-5.648,0.0,78.0,Six Shooter Records Inc.,2018-05-25,0.0403,92.593,4.0,1udNc7oRKsxtPH5z1J0e3P,Banjo Odyssey,48.0,0.508,0.0
5872,0.15,0K0WhguFHBracRbeSzZgvR,"What A Terrible World, What A Beautiful World",51.0,https://api.spotify.com/v1/audio-analysis/2JWSJruU0fLaNN3fqrLGwV,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.299,282986.0,282987.0,0.37,0.0,1.56e-06,4.0,0.102,-8.183,1.0,78.0,"Capitol Records, LLC",2015-01-20,0.0315,147.047,4.0,2JWSJruU0fLaNN3fqrLGwV,The Singer Addresses His Audience,31.0,0.25,0.0
5873,0.00849,0K0WhguFHBracRbeSzZgvR,"What A Terrible World, What A Beautiful World",51.0,https://api.spotify.com/v1/audio-analysis/21p8eeSQYernyPialcjFCj,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.504,197853.0,197853.0,0.779,0.0,0.0,9.0,0.382,-4.752,0.0,78.0,"Capitol Records, LLC",2015-01-20,0.0319,119.778,4.0,21p8eeSQYernyPialcjFCj,Cavalry Captain,34.0,0.652,0.0
5874,0.0966,0K0WhguFHBracRbeSzZgvR,"What A Terrible World, What A Beautiful World",51.0,https://api.spotify.com/v1/audio-analysis/4NEmU1XGE7yijD1jVecvxy,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.368,184720.0,184720.0,0.694,0.0,0.0,4.0,0.0984,-4.599,0.0,78.0,"Capitol Records, LLC",2015-01-20,0.0371,209.401,4.0,4NEmU1XGE7yijD1jVecvxy,Philomena,35.0,0.855,0.0
5875,0.143,0K0WhguFHBracRbeSzZgvR,"What A Terrible World, What A Beautiful World",51.0,https://api.spotify.com/v1/audio-analysis/5YF9LcLUnzyiiPul1DyZwa,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.423,307866.0,307867.0,0.874,0.0,8.65e-05,2.0,0.127,-4.8,1.0,78.0,"Capitol Records, LLC",2015-01-20,0.0399,119.313,4.0,5YF9LcLUnzyiiPul1DyZwa,Make You Better,46.0,0.305,1.0
5876,0.242,0K0WhguFHBracRbeSzZgvR,"What A Terrible World, What A Beautiful World",51.0,https://api.spotify.com/v1/audio-analysis/5qR1SqsR0qannHqqpRoiwl,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.308,352453.0,352453.0,0.537,0.0,6.8e-05,2.0,0.0696,-8.383,1.0,78.0,"Capitol Records, LLC",2015-01-20,0.0275,93.626,4.0,5qR1SqsR0qannHqqpRoiwl,Lake Song,38.0,0.374,0.0
5877,0.829,0K0WhguFHBracRbeSzZgvR,"What A Terrible World, What A Beautiful World",51.0,https://api.spotify.com/v1/audio-analysis/3Q3yLKuwFXI0BIE1C3Y5oi,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.488,301200.0,301200.0,0.505,0.0,0.0136,11.0,0.102,-9.887,0.0,78.0,"Capitol Records, LLC",2015-01-20,0.0313,148.019,3.0,3Q3yLKuwFXI0BIE1C3Y5oi,Till The Water’s All Long Gone,32.0,0.559,0.0
5878,0.00067,0K0WhguFHBracRbeSzZgvR,"What A Terrible World, What A Beautiful World",51.0,https://api.spotify.com/v1/audio-analysis/03j2dl7r3hud5V7uoVsnJQ,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.395,233013.0,233013.0,0.68,0.0,0.00392,7.0,0.109,-5.426,1.0,78.0,"Capitol Records, LLC",2015-01-20,0.0285,172.121,4.0,03j2dl7r3hud5V7uoVsnJQ,The Wrong Year,36.0,0.641,0.0
5879,0.896,0K0WhguFHBracRbeSzZgvR,"What A Terrible World, What A Beautiful World",51.0,https://api.spotify.com/v1/audio-analysis/21epDIFWbHX8SVlDWpTJDC,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.494,204906.0,204907.0,0.178,0.0,0.00249,0.0,0.0964,-16.578,1.0,78.0,"Capitol Records, LLC",2015-01-20,0.0359,77.02,4.0,21epDIFWbHX8SVlDWpTJDC,Carolina Low,34.0,0.328,0.0
5880,0.495,0K0WhguFHBracRbeSzZgvR,"What A Terrible World, What A Beautiful World",51.0,https://api.spotify.com/v1/audio-analysis/38gMXVJzule5UtZD2SnKjY,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.562,104760.0,104760.0,0.541,0.0,0.0,7.0,0.0767,-6.024,1.0,78.0,"Capitol Records, LLC",2015-01-20,0.0247,94.456,4.0,38gMXVJzule5UtZD2SnKjY,Better Not Wake The Baby,30.0,0.857,0.0
5881,0.0826,0K0WhguFHBracRbeSzZgvR,"What A Terrible World, What A Beautiful World",51.0,https://api.spotify.com/v1/audio-analysis/5ioJSKINwZLa722UeN4YFE,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.444,132413.0,132413.0,0.72,0.0,0.0,7.0,0.244,-4.918,1.0,78.0,"Capitol Records, LLC",2015-01-20,0.0327,155.406,4.0,5ioJSKINwZLa722UeN4YFE,Anti-Summersong,31.0,0.625,0.0
5882,0.0969,0K0WhguFHBracRbeSzZgvR,"What A Terrible World, What A Beautiful World",51.0,https://api.spotify.com/v1/audio-analysis/4QOD0P7ZXSCwdmjGGIiO45,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.66,142240.0,142240.0,0.818,0.0,0.000174,11.0,0.245,-6.498,0.0,78.0,"Capitol Records, LLC",2015-01-20,0.0232,105.986,4.0,4QOD0P7ZXSCwdmjGGIiO45,"Easy Come, Easy Go",30.0,0.932,0.0
5883,0.0546,0K0WhguFHBracRbeSzZgvR,"What A Terrible World, What A Beautiful World",51.0,https://api.spotify.com/v1/audio-analysis/671PJtn3bkL2Vu5YkA2OyH,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.457,234440.0,234440.0,0.631,0.0,0.00226,4.0,0.0977,-5.184,0.0,78.0,"Capitol Records, LLC",2015-01-20,0.0287,139.151,4.0,671PJtn3bkL2Vu5YkA2OyH,Mistral,29.0,0.461,0.0
5884,0.0797,0K0WhguFHBracRbeSzZgvR,"What A Terrible World, What A Beautiful World",51.0,https://api.spotify.com/v1/audio-analysis/1sDf9hD92gFd5vyN5dBywI,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.73,183266.0,183267.0,0.259,0.0,0.00077,7.0,0.227,-11.011,1.0,78.0,"Capitol Records, LLC",2015-01-20,0.0357,130.921,4.0,1sDf9hD92gFd5vyN5dBywI,12/17/12,31.0,0.484,0.0
5885,0.294,0K0WhguFHBracRbeSzZgvR,"What A Terrible World, What A Beautiful World",51.0,https://api.spotify.com/v1/audio-analysis/02Bd8WXqxchkQFBRwo9XKG,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.519,322173.0,322173.0,0.657,0.0,7.33e-06,7.0,0.201,-6.158,1.0,78.0,"Capitol Records, LLC",2015-01-20,0.0291,96.248,4.0,02Bd8WXqxchkQFBRwo9XKG,A Beginning Song,40.0,0.33,0.0
5886,0.0146,2aCFve5jvcVkJ9JFcNeHc6,I'll Be Your Girl,57.0,https://api.spotify.com/v1/audio-analysis/2MiX5yjl5t1W4HgM6zTbDC,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.476,309053.0,309053.0,0.714,0.0,0.000138,10.0,0.0785,-6.469,1.0,78.0,Capitol Records (CAP),2018-03-16,0.0332,97.059,4.0,2MiX5yjl5t1W4HgM6zTbDC,Once In My Life,49.0,0.114,0.0
5887,0.112,2aCFve5jvcVkJ9JFcNeHc6,I'll Be Your Girl,57.0,https://api.spotify.com/v1/audio-analysis/2rbGJQrZdaQnEjObaPtQfS,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.663,200973.0,200973.0,0.383,0.0,0.0,6.0,0.254,-9.435,0.0,78.0,Capitol Records (CAP),2018-03-16,0.0441,115.035,4.0,2rbGJQrZdaQnEjObaPtQfS,Cutting Stone,40.0,0.497,0.0
5888,0.00219,2aCFve5jvcVkJ9JFcNeHc6,I'll Be Your Girl,57.0,https://api.spotify.com/v1/audio-analysis/38psZM2gA6UWA7rqqgOjGL,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.605,243800.0,243800.0,0.789,0.0,0.0178,4.0,0.127,-7.035,0.0,78.0,Capitol Records (CAP),2018-03-16,0.0338,136.041,4.0,38psZM2gA6UWA7rqqgOjGL,Severed,52.0,0.434,1.0
5889,0.00564,2aCFve5jvcVkJ9JFcNeHc6,I'll Be Your Girl,57.0,https://api.spotify.com/v1/audio-analysis/5sczLgQpTf3aVURrXDJvRw,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.491,159173.0,159173.0,0.685,0.0,2.65e-06,11.0,0.219,-7.482,0.0,78.0,Capitol Records (CAP),2018-03-16,0.0267,94.009,4.0,5sczLgQpTf3aVURrXDJvRw,Starwatcher,39.0,0.238,0.0
5890,0.738,2aCFve5jvcVkJ9JFcNeHc6,I'll Be Your Girl,57.0,https://api.spotify.com/v1/audio-analysis/3sIiKZoKdB8JLDg5wQoPaT,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.312,215560.0,215560.0,0.334,0.0,0.0,2.0,0.0718,-7.5,1.0,78.0,Capitol Records (CAP),2018-03-16,0.0287,143.411,3.0,3sIiKZoKdB8JLDg5wQoPaT,Tripping Along,38.0,0.11,0.0
5891,0.00361,2aCFve5jvcVkJ9JFcNeHc6,I'll Be Your Girl,57.0,https://api.spotify.com/v1/audio-analysis/1T6omeodSEjDAPE4J5RIhY,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.418,160720.0,160720.0,0.833,0.0,0.00256,2.0,0.321,-5.212,1.0,78.0,Capitol Records (CAP),2018-03-16,0.0541,134.886,4.0,1T6omeodSEjDAPE4J5RIhY,Your Ghost,38.0,0.468,0.0
5892,0.0378,2aCFve5jvcVkJ9JFcNeHc6,I'll Be Your Girl,57.0,https://api.spotify.com/v1/audio-analysis/3rNYkRnptT2EJViC13Pae9,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.391,202986.0,202987.0,0.617,0.0,0.0,9.0,0.116,-4.993,1.0,78.0,Capitol Records (CAP),2018-03-16,0.0551,199.941,4.0,3rNYkRnptT2EJViC13Pae9,Everything Is Awful,40.0,0.585,0.0
5893,0.00831,2aCFve5jvcVkJ9JFcNeHc6,I'll Be Your Girl,57.0,https://api.spotify.com/v1/audio-analysis/3pxhPssdL2SJObXb5hpCRu,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.384,208960.0,208960.0,0.697,0.0,3.27e-05,9.0,0.187,-6.196,1.0,78.0,Capitol Records (CAP),2018-03-16,0.0359,149.007,4.0,3pxhPssdL2SJObXb5hpCRu,Sucker's Prayer,48.0,0.551,0.0
5894,0.00532,2aCFve5jvcVkJ9JFcNeHc6,I'll Be Your Girl,57.0,https://api.spotify.com/v1/audio-analysis/2M5rkEdtRMEd1YWM1x3JPZ,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.631,241066.0,241067.0,0.683,0.0,0.0,2.0,0.135,-5.553,0.0,78.0,Capitol Records (CAP),2018-03-16,0.0815,116.998,4.0,2M5rkEdtRMEd1YWM1x3JPZ,We All Die Young,41.0,0.828,0.0
5895,0.131,2aCFve5jvcVkJ9JFcNeHc6,I'll Be Your Girl,57.0,https://api.spotify.com/v1/audio-analysis/5jDZnw3Jvvpx1SFRmWnMlC,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.256,495560.0,495560.0,0.542,0.0,0.000182,7.0,0.0875,-6.613,1.0,78.0,Capitol Records (CAP),2018-03-16,0.0333,154.778,3.0,5jDZnw3Jvvpx1SFRmWnMlC,"Rusalka, Rusalka / Wild Rushes",39.0,0.155,0.0
5896,0.849,2aCFve5jvcVkJ9JFcNeHc6,I'll Be Your Girl,57.0,https://api.spotify.com/v1/audio-analysis/1T0tc1uVG7dNUmrBiUBMqv,The Decemberists,360578.0,7ITd48RbLVpUfheE7B86o2,61.0,0.597,154346.0,154347.0,0.339,0.0,4.63e-06,7.0,0.269,-9.575,1.0,78.0,Capitol Records (CAP),2018-03-16,0.0241,97.086,4.0,1T0tc1uVG7dNUmrBiUBMqv,I'll Be Your Girl,42.0,0.586,0.0
5897,0.0106,5KF29KnDuJ1ajMjSxoyn3Q,Greatest Karaoke Pop Hits January.2018,1.0,https://api.spotify.com/v1/audio-analysis/0HpjY2kGGtiGJj15jlksM5,The Karaoke Studio,430.0,2Q8zdTu3R52vphvlTVB7Qb,23.0,0.56,269538.0,269538.0,0.705,0.0,0.0924,11.0,0.334,-7.94,0.0,78.0,The Karaoke Studio,2018-01-05,0.142,129.935,4.0,0HpjY2kGGtiGJj15jlksM5,American Soul (In the Style of U2) [Karaoke Version],0.0,0.17,0.0
5898,0.0019,5KF29KnDuJ1ajMjSxoyn3Q,Greatest Karaoke Pop Hits January.2018,1.0,https://api.spotify.com/v1/audio-analysis/6Qr1nq37CIQLHeuyZySznX,The Karaoke Studio,430.0,2Q8zdTu3R52vphvlTVB7Qb,23.0,0.618,269573.0,269573.0,0.59,0.0,0.828,11.0,0.335,-8.713,0.0,78.0,The Karaoke Studio,2018-01-05,0.103,129.968,4.0,6Qr1nq37CIQLHeuyZySznX,American Soul (In the Style of U2) [Instrumental Version],0.0,0.261,0.0
5899,0.35,5KF29KnDuJ1ajMjSxoyn3Q,Greatest Karaoke Pop Hits January.2018,1.0,https://api.spotify.com/v1/audio-analysis/2wCsRlmM323FhTNkY9CmKE,The Karaoke Studio,430.0,2Q8zdTu3R52vphvlTVB7Qb,23.0,0.482,206400.0,206400.0,0.322,0.0,0.752,7.0,0.0961,-12.87,1.0,78.0,The Karaoke Studio,2018-01-05,0.0271,149.874,3.0,2wCsRlmM323FhTNkY9CmKE,Bad Reputation (In the Style of Shawn Mendes) [Karaoke Version],0.0,0.17,0.0
5900,0.275,5KF29KnDuJ1ajMjSxoyn3Q,Greatest Karaoke Pop Hits January.2018,1.0,https://api.spotify.com/v1/audio-analysis/1c9AkmDnqcn61jWgoOBSQX,The Karaoke Studio,430.0,2Q8zdTu3R52vphvlTVB7Qb,23.0,0.525,206440.0,206440.0,0.241,0.0,0.848,11.0,0.0962,-12.944,0.0,78.0,The Karaoke Studio,2018-01-05,0.0276,150.086,3.0,1c9AkmDnqcn61jWgoOBSQX,Bad Reputation (In the Style of Shawn Mendes) [Instrumental Version],1.0,0.106,0.0
5901,0.000186,5KF29KnDuJ1ajMjSxoyn3Q,Greatest Karaoke Pop Hits January.2018,1.0,https://api.spotify.com/v1/audio-analysis/0vkzwjanpR7K1SJRyCbqyL,The Karaoke Studio,430.0,2Q8zdTu3R52vphvlTVB7Qb,23.0,0.599,179393.0,179394.0,0.735,0.0,0.306,8.0,0.249,-5.262,1.0,78.0,The Karaoke Studio,2018-01-05,0.0238,99.013,4.0,0vkzwjanpR7K1SJRyCbqyL,Happy Hour (In the Style of Weezer) [Karaoke Version],0.0,0.771,0.0
5902,0.000211,5KF29KnDuJ1ajMjSxoyn3Q,Greatest Karaoke Pop Hits January.2018,1.0,https://api.spotify.com/v1/audio-analysis/6chYthIgahU53jA3CadcOu,The Karaoke Studio,430.0,2Q8zdTu3R52vphvlTVB7Qb,23.0,0.6,179426.0,179427.0,0.795,0.0,0.785,10.0,0.133,-5.402,0.0,78.0,The Karaoke Studio,2018-01-05,0.0272,99.003,4.0,6chYthIgahU53jA3CadcOu,Happy Hour (In the Style of Weezer) [Instrumental Version],0.0,0.684,0.0
5903,0.024,5KF29KnDuJ1ajMjSxoyn3Q,Greatest Karaoke Pop Hits January.2018,1.0,https://api.spotify.com/v1/audio-analysis/3ohV2hDV9YQI5GN8bjuyev,The Karaoke Studio,430.0,2Q8zdTu3R52vphvlTVB7Qb,23.0,0.484,200869.0,200870.0,0.775,0.0,0.295,0.0,0.0457,-8.654,0.0,78.0,The Karaoke Studio,2018-01-05,0.0471,184.088,4.0,3ohV2hDV9YQI5GN8bjuyev,Miles (In the Style of Phillip Phillips) [Karaoke Version],0.0,0.732,0.0
5904,0.00397,5KF29KnDuJ1ajMjSxoyn3Q,Greatest Karaoke Pop Hits January.2018,1.0,https://api.spotify.com/v1/audio-analysis/6lQfqhNjDQZPGahByfg9mJ,The Karaoke Studio,430.0,2Q8zdTu3R52vphvlTVB7Qb,23.0,0.541,200906.0,200907.0,0.74,0.0,0.812,0.0,0.0368,-9.051,0.0,78.0,The Karaoke Studio,2018-01-05,0.0332,91.967,4.0,6lQfqhNjDQZPGahByfg9mJ,Miles (In the Style of Phillip Phillips) [Instrumental Version],0.0,0.683,0.0
5905,0.00117,5KF29KnDuJ1ajMjSxoyn3Q,Greatest Karaoke Pop Hits January.2018,1.0,https://api.spotify.com/v1/audio-analysis/4Vtc9BwcFLArKAK9RDvEkl,The Karaoke Studio,430.0,2Q8zdTu3R52vphvlTVB7Qb,23.0,0.642,237680.0,237680.0,0.589,0.0,0.883,1.0,0.0957,-9.033,0.0,78.0,The Karaoke Studio,2018-01-05,0.0305,101.994,4.0,4Vtc9BwcFLArKAK9RDvEkl,Crybaby (In the Style of Paloma Faith) [Karaoke Version],0.0,0.534,0.0
5906,0.00131,5KF29KnDuJ1ajMjSxoyn3Q,Greatest Karaoke Pop Hits January.2018,1.0,https://api.spotify.com/v1/audio-analysis/1uf08JlJWHZ2hEKIXsGtTB,The Karaoke Studio,430.0,2Q8zdTu3R52vphvlTVB7Qb,23.0,0.696,237680.0,237680.0,0.645,0.0,0.856,1.0,0.104,-9.251,0.0,78.0,The Karaoke Studio,2018-01-05,0.0374,102.002,4.0,1uf08JlJWHZ2hEKIXsGtTB,Crybaby (In the Style of Paloma Faith) [Instrumental Version],0.0,0.549,0.0
5907,0.00264,5KF29KnDuJ1ajMjSxoyn3Q,Greatest Karaoke Pop Hits January.2018,1.0,https://api.spotify.com/v1/audio-analysis/6m7v4cLUQd8vsolKPxnuS8,The Karaoke Studio,430.0,2Q8zdTu3R52vphvlTVB7Qb,23.0,0.685,246120.0,246120.0,0.584,0.0,0.788,7.0,0.177,-9.34,1.0,78.0,The Karaoke Studio,2018-01-05,0.0329,98.538,4.0,6m7v4cLUQd8vsolKPxnuS8,Fake Happy (In the Style of Paramore) [Karaoke Version],0.0,0.328,0.0
5908,0.00164,5KF29KnDuJ1ajMjSxoyn3Q,Greatest Karaoke Pop Hits January.2018,1.0,https://api.spotify.com/v1/audio-analysis/1aU58E4uskoCkwLr3kKhzh,The Karaoke Studio,430.0,2Q8zdTu3R52vphvlTVB7Qb,23.0,0.67,246120.0,246120.0,0.623,0.0,0.825,7.0,0.295,-9.328,1.0,78.0,The Karaoke Studio,2018-01-05,0.0327,98.507,4.0,1aU58E4uskoCkwLr3kKhzh,Fake Happy (In the Style of Paramore) [Instrumental Version],0.0,0.271,0.0
5909,0.17,5KF29KnDuJ1ajMjSxoyn3Q,Greatest Karaoke Pop Hits January.2018,1.0,https://api.spotify.com/v1/audio-analysis/6fSwoEH7Rnk55ICNcFE09R,The Karaoke Studio,430.0,2Q8zdTu3R52vphvlTVB7Qb,23.0,0.814,220800.0,220800.0,0.607,0.0,0.1,1.0,0.0317,-7.619,1.0,78.0,The Karaoke Studio,2018-01-05,0.0641,150.068,4.0,6fSwoEH7Rnk55ICNcFE09R,Vacation (In the Style of Dirty Heads) [Karaoke Version],0.0,0.495,0.0
5910,0.161,5KF29KnDuJ1ajMjSxoyn3Q,Greatest Karaoke Pop Hits January.2018,1.0,https://api.spotify.com/v1/audio-analysis/7KzdLMWGlYbS1V43n6MmvK,The Karaoke Studio,430.0,2Q8zdTu3R52vphvlTVB7Qb,23.0,0.752,220840.0,220840.0,0.655,0.0,0.771,1.0,0.05,-7.857,1.0,78.0,The Karaoke Studio,2018-01-05,0.105,74.986,4.0,7KzdLMWGlYbS1V43n6MmvK,Vacation (In the Style of Dirty Heads) [Instrumental Version],0.0,0.359,0.0
5911,0.413,0RgLEJj2uiOl33ubOHXkyL,Singing Low,43.0,https://api.spotify.com/v1/audio-analysis/3EyxoXTZuR5kBZcJDRC8wm,The Fray,2123381.0,0zOcE3mg9nS6l3yxt1Y0bK,74.0,0.527,263724.0,263725.0,0.593,0.0,0.000182,7.0,0.11,-4.981,0.0,78.0,Epic,2016-09-09,0.0257,90.167,4.0,3EyxoXTZuR5kBZcJDRC8wm,Singing Low,48.0,0.283,1.0
5912,0.000245,7bauAaXGIb5m0O5zliJKwE,Young Beauties and Fools,59.0,https://api.spotify.com/v1/audio-analysis/29dwzL1VeRaNrgIsFZESPd,The Glorious Sons,42882.0,5CPxrqCStgt6AfI4fLiedH,59.0,0.457,190139.0,190140.0,0.902,0.0,0.000431,9.0,0.112,-3.255,1.0,78.0,BMG Rights Management (US) LLC,2017-10-27,0.0503,171.709,4.0,29dwzL1VeRaNrgIsFZESPd,My Poor Heart,38.0,0.221,0.0
5913,0.00229,7bauAaXGIb5m0O5zliJKwE,Young Beauties and Fools,59.0,https://api.spotify.com/v1/audio-analysis/0KHwSxopuPfegWvsKkQCC7,The Glorious Sons,42882.0,5CPxrqCStgt6AfI4fLiedH,59.0,0.437,219767.0,219767.0,0.906,1.0,0.0,0.0,0.275,-3.142,1.0,78.0,BMG Rights Management (US) LLC,2017-10-27,0.0675,142.928,4.0,0KHwSxopuPfegWvsKkQCC7,Josie,41.0,0.603,0.0
5914,0.00459,7bauAaXGIb5m0O5zliJKwE,Young Beauties and Fools,59.0,https://api.spotify.com/v1/audio-analysis/42lrhaZzqJqCYHlfQTGozP,The Glorious Sons,42882.0,5CPxrqCStgt6AfI4fLiedH,59.0,0.564,193325.0,193326.0,0.725,0.0,0.0,9.0,0.11,-3.858,0.0,78.0,BMG Rights Management (US) LLC,2017-10-27,0.0332,128.88,4.0,42lrhaZzqJqCYHlfQTGozP,Everything Is Alright,49.0,0.242,0.0
5915,0.00292,7bauAaXGIb5m0O5zliJKwE,Young Beauties and Fools,59.0,https://api.spotify.com/v1/audio-analysis/0qDRCJqDRguARnjOXgcTT0,The Glorious Sons,42882.0,5CPxrqCStgt6AfI4fLiedH,59.0,0.567,210464.0,210465.0,0.952,0.0,5.28e-05,1.0,0.222,-3.69,1.0,78.0,BMG Rights Management (US) LLC,2017-10-27,0.0437,126.961,4.0,0qDRCJqDRguARnjOXgcTT0,Come Down,32.0,0.331,0.0
5916,0.0211,7bauAaXGIb5m0O5zliJKwE,Young Beauties and Fools,59.0,https://api.spotify.com/v1/audio-analysis/37z7W8NFebqL07u0zxlZjs,The Glorious Sons,42882.0,5CPxrqCStgt6AfI4fLiedH,59.0,0.474,176680.0,176681.0,0.691,1.0,0.000232,0.0,0.108,-4.044,1.0,78.0,BMG Rights Management (US) LLC,2017-10-27,0.028,147.986,4.0,37z7W8NFebqL07u0zxlZjs,Hide My Love,34.0,0.294,0.0
